Time,DWATT,CSGV,CTIM,TTXD1_1,TTXD1_2,TTXD1_3,TTXD1_4,TTXD1_5,TTXD1_6,TTXD1_7,TTXD1_8,TTXD1_9,TTXD1_10,TTXD1_11,TTXD1_12,TTXD1_13,TTXD1_14,TTXD1_15,TTXD1_16,TTXD1_17,TTXD1_18,TTXD1_19,TTXD1_20,TTXD1_21,TTXD1_22,TTXD1_23,TTXD1_24,TTXM,TTXSP1,TTXSP3,TTXSP2
#!Units,MW,na,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,deg F,naF,naF,naF,deg F,deg F,deg F,deg F
#!Description,Generator Watts Max Selected,IGV angle in deg,Compressor Inlet Temperature,Exhaust Thermocouple 1- Compensated,Exhaust Thermocouple 2- Compensated,Exhaust Thermocouple 3- Compensated,Exhaust Thermocouple 4- Compensated,Exhaust Thermocouple 5- Compensated,Exhaust Thermocouple 6 - Compensated,Exhaust Thermocouple 7 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 9 - Compensated,Exhaust Thermocouple 10  - Compensated,Exhaust Thermocouple 11 - Compensated,Exhaust Thermocouple 12 - Compensated,Exhaust Thermocouple 13 - Compensated,Exhaust Thermocouple 14 - Compensated,Exhaust Thermocouple 15 - Compensated,Exhaust Thermocouple 16 - Compensated,Exhaust Thermocouple 17 - Compensated,Exhaust Thermocouple 18 - Compensated,Exhaust Thermocouple 19 - Compensated,Exhaust Thermocouple 20 - Compensated,Exhaust Thermocouple 21 - Compensated,Exhaust Thermocouple 22 - Compensated,Exhaust Thermocouple 23 - Compensated,Exhaust Thermocouple 24 - Compensated,Exhaust Temp Median Corrected By Average,Combustion Monitor Actual Spread 1,Combustion Monitor Actual Spread 3,Combustion Monitor Actual Spread 2
2015/11/17 23:00,114.3248901,79.89911652,61.7493248,1046.333984,1043.179443,1049.161011,1026.451172,1037.797852,1051.52771,1036.590942,1031.695801,1050.932495,1050.40332,1031.954102,1030.570435,1030.03894,1021.39502,1046.788696,1038.582031,1056.2854,1030.902344,1026.548462,1020.847595,1035.729004,1033.590576,1027.751953,1039.22998,1037.336426,32.18328094,27.61005592,30.95122337
2015/11/18 0:00,117.1358948,84.0157547,61.57487488,1048.602173,1042.341797,1045.689087,1027.980835,1043.163086,1050.068115,1040.764404,1031.067139,1051.360107,1049.121216,1031.107178,1032.079468,1030.782471,1020.43811,1046.487427,1040.068237,1061.085815,1034.108398,1028.141724,1021.194214,1035.495605,1033.536987,1027.282959,1042.232056,1038.315674,28.85650253,24.91178894,28.01878357
2015/11/18 1:00,114.1313248,80.31346893,62.78005219,1046.761475,1044.830566,1052.164185,1028.036377,1036.819214,1053.182617,1035.899536,1034.279541,1052.716553,1051.422119,1035.277588,1033.36145,1031.573364,1024.349365,1049.356567,1041.952515,1058.348267,1034.059937,1027.594727,1022.530701,1037.480591,1032.254395,1028.128662,1038.912964,1039.440918,32.76334763,27.37654686,28.92333031
2015/11/18 2:00,114.3218689,81.35780334,62.7685318,1046.40918,1042.344238,1048.913818,1027.718384,1039.033447,1050.430664,1038.598511,1032.095703,1051.096802,1050.817139,1032.074829,1031.102539,1028.787231,1023.517456,1048.57666,1040.050293,1058.657104,1032.514893,1023.414612,1020.186584,1037.546387,1033.239136,1028.794067,1036.190796,1037.569946,30.78644753,25.54262733,29.60788345
2015/11/18 3:00,114.1349792,79.82989502,62.45460892,1047.743896,1043.708008,1049.923218,1025.073486,1037.607178,1051.018677,1038.53833,1031.794067,1050.167969,1051.162231,1032.384277,1032.09314,1032.859863,1022.565918,1047.692139,1039.778687,1058.673706,1033.79541,1026.00061,1018.98822,1037.94397,1033.856079,1029.632935,1039.71167,1037.452759,33.1788063,25.78513336,28.15589523
2015/11/18 4:00,114.7753906,80.54863739,61.73522949,1044.584961,1040.957764,1046.103516,1024.945923,1037.048706,1048.360229,1036.402832,1030.210571,1050.300293,1049.840454,1031.775757,1030.205933,1030.744629,1021.565247,1045.55957,1038.507935,1056.338379,1029.871948,1024.566162,1017.743896,1034.472412,1030.649292,1026.899048,1036.44873,1036.753418,29.95798111,26.41418648,27.53268433
2015/11/18 5:00,114.8166046,80.64764404,61.35913086,1045.979858,1042.09668,1050.723633,1026.316162,1037.960449,1052.278564,1038.160156,1033.616089,1050.691162,1051.548828,1034.594604,1032.442871,1032.87085,1024.079102,1049.076416,1038.002563,1057.765747,1031.770874,1025.953979,1020.945129,1036.886108,1034.080444,1028.370728,1040.146484,1039.419312,31.00306511,26.49372101,28.62059975
2015/11/18 6:00,114.5646591,79.68161011,60.77769852,1045.379639,1041.38623,1049.113647,1024.637451,1037.536255,1050.079102,1035.538208,1032.125244,1051.513306,1050.101074,1031.765869,1030.118042,1030.921143,1022.432007,1046.892334,1038.942993,1057.276245,1031.225098,1023.708801,1020.148926,1036.172607,1031.854736,1027.598999,1036.602783,1036.121826,31.60438156,25.84445,30.07669258
2015/11/18 7:00,114.6320877,80.13681793,60.16413116,1044.62854,1042.347412,1047.614746,1024.462769,1037.197144,1049.69519,1035.173828,1030.111694,1051.574097,1050.187744,1033.331543,1031.75415,1031.742188,1019.951538,1045.059326,1037.768188,1056.031494,1031.320923,1023.224182,1017.345642,1034.831909,1032.193115,1024.794922,1037.860229,1035.792114,32.17539597,26.05583382,28.70768166
2015/11/18 8:00,110.7698364,72.76955414,59.79583359,1054.172852,1062.581299,1061.662354,1034.752197,1046.55127,1063.533936,1043.117554,1045.63562,1063.842651,1061.937744,1044.159302,1042.108276,1040.725952,1031.653442,1053.72522,1053.549194,1063.869385,1044.602783,1031.880737,1033.285889,1044.01062,1034.312622,1035.629761,1053.98645,1047.660645,31.46517754,29.66226959,31.55079269
2015/11/18 9:00,114.6331482,79.03009796,59.35391998,1044.568359,1041.175293,1047.909668,1024.702881,1036.586426,1050.461182,1035.576294,1033.081543,1048.804077,1049.746948,1031.908447,1030.080566,1030.408447,1021.615479,1045.267944,1038.118652,1055.731567,1031.950195,1023.411804,1018.84845,1033.650024,1031.453003,1026.414673,1037.158936,1036.973022,30.07066154,25.68169212,28.18944168
2015/11/18 10:00,115.2947159,78.85021973,58.20353699,1042.820313,1040.45459,1045.766357,1023.547424,1034.484863,1047.335938,1034.933716,1028.892334,1048.177002,1048.030029,1030.311768,1027.518066,1028.372314,1019.366577,1043.294312,1035.834473,1054.842407,1028.008057,1023.385132,1016.654175,1032.754028,1029.847778,1023.171631,1034.916016,1034.601318,32.21905518,25.32378578,29.10601044
2015/11/18 11:00,110.3599548,72.64608765,56.79552078,1047.841309,1058.140137,1055.895996,1029.863037,1041.406616,1055.993286,1036.314209,1040.066772,1057.141846,1055.045166,1038.352661,1036.959839,1034.927979,1024.948242,1048.765503,1046.80481,1057.48584,1036.72583,1022.62207,1026.498413,1038.768921,1030.753174,1027.42041,1047.084351,1041.091919,32.91794586,32.0326004,32.15602112
2015/11/18 12:00,114.9598999,78.58763123,58.09537506,1043.697754,1042.012207,1046.82019,1023.21106,1036.492554,1048.090332,1032.754639,1030.698486,1047.653564,1047.753784,1031.189331,1029.099609,1028.832153,1019.398315,1043.389648,1036.477783,1051.920166,1030.613037,1022.81897,1018.331299,1032.098755,1029.346924,1024.949341,1036.092651,1034.641968,31.5795517,25.9356575,28.60313797
2015/11/18 13:00,114.7882767,79.21479034,58.88194656,1044.697266,1040.094727,1047.245361,1024.769043,1036.941895,1049.485474,1034.471924,1030.263672,1049.350342,1049.283081,1031.216064,1028.539185,1028.467407,1018.630981,1043.989624,1037.579224,1055.28479,1030.619873,1023.154175,1016.732361,1034.011353,1030.970215,1025.611206,1036.420654,1034.768555,31.55950737,25.02181435,28.64858246
2015/11/18 14:00,115.1226196,78.9058075,58.19941711,1044.310547,1039.995117,1047.696289,1025.025513,1037.0354,1048.199951,1036.860596,1032.573364,1049.249023,1050.873169,1033.637085,1029.545288,1030.497437,1021.83313,1044.430054,1039.268433,1056.638306,1031.548828,1025.651123,1018.908997,1034.308105,1031.627686,1026.212891,1039.462769,1037.606689,31.4024334,28.0887413,28.9330616
2015/11/18 15:00,115.3258514,78.74900055,57.29175568,1045.498413,1043.901245,1045.485352,1025.559814,1034.845459,1050.935059,1035.817017,1033.607422,1050.53186,1051.279419,1033.285278,1030.028198,1030.109497,1020.052124,1045.255371,1039.801514,1056.52124,1032.756348,1024.816528,1018.744995,1033.556274,1030.828125,1025.459229,1038.60376,1036.89978,32.27639771,27.22376633,31.1706543
2015/11/18 16:00,115.5395813,80.74285889,57.72915268,1040.308594,1035.013672,1037.883667,1018.124084,1032.258301,1040.809326,1029.934448,1024.812988,1042.75647,1041.650146,1025.565308,1023.552612,1023.801147,1013.370178,1039.84668,1030.223267,1050.867065,1023.785034,1017.60376,1011.511292,1028.709717,1026.101074,1018.481262,1029.730591,1030.413452,33.42928696,24.02329636,28.99602318
2015/11/18 17:00,112.9399109,76.68177032,58.47821808,1043.919067,1047.749268,1049.49707,1023.949341,1035.464844,1050.00061,1035.998901,1032.639648,1049.002808,1050.049561,1033.750366,1031.761841,1030.28186,1022.416504,1045.7677,1039.827637,1052.938965,1032.19873,1020.985657,1020.157471,1033.812012,1030.185547,1024.605713,1039.980469,1038.086792,31.86083221,30.60381508,30.93706322
2015/11/18 18:00,114.0037231,77.45805359,58.41231537,1042.66748,1045.429443,1047.77417,1023.713928,1034.503906,1048.453491,1035.408936,1032.245117,1048.611816,1050.000488,1032.090576,1031.02832,1030.816772,1021.284058,1044.201416,1038.410645,1052.792603,1030.879639,1024.397095,1017.066467,1034.03479,1029.823853,1027.217407,1039.250854,1035.596313,31.97346878,27.61891556,30.79835129
2015/11/18 19:00,114.0895386,77.31474304,58.54861069,1045.744507,1045.285645,1048.887817,1024.364502,1037.52771,1050.392456,1035.221558,1031.841797,1048.279663,1050.178345,1032.611328,1031.810303,1030.157715,1020.781982,1043.991943,1037.395752,1056.08606,1033.695313,1022.878235,1017.709412,1031.514771,1027.668945,1026.139893,1037.926758,1036.357666,31.38350105,26.6186924,30.39872551
2015/11/18 20:00,114.315155,78.84243774,58.65633011,1042.074219,1041.085815,1046.062378,1023.19989,1033.850708,1047.028442,1034.303711,1029.835938,1047.027466,1047.448975,1031.105469,1028.428467,1028.450928,1018.701904,1043.803223,1035.460815,1053.373169,1029.35437,1022.061707,1015.835815,1031.096558,1029.862671,1025.40686,1036.156006,1034.55188,31.77295303,25.4693222,29.21665192
2015/11/18 21:00,113.9640808,76.5655899,58.65357971,1049.104736,1048.70105,1050.955566,1026.637939,1038.485229,1050.578857,1037.151611,1035.666016,1052.202393,1054.059082,1037.136719,1032.448975,1034.050293,1024.204224,1049.091187,1039.735229,1058.575928,1033.434326,1027.519775,1020.773254,1037.161011,1033.327637,1031.235596,1042.303223,1040.047729,32.83784485,25.90751839,28.8577919
2015/11/18 22:00,114.1835938,77.73030853,58.63581085,1045.910278,1042.772949,1049.669556,1025.193604,1037.781128,1049.843628,1036.027588,1032.67334,1048.256104,1051.291138,1034.01062,1030.627441,1031.537109,1021.003418,1045.203247,1038.515259,1055.601685,1031.182617,1024.440918,1018.610474,1035.458252,1031.628906,1028.101074,1038.794189,1037.590698,32.78548431,25.92564583,30.14210892
2015/11/18 23:00,114.386322,77.72467804,58.52574921,1043.729614,1043.976318,1050.182129,1024.584473,1035.344849,1050.092285,1034.807373,1033.635376,1049.104248,1049.158813,1033.228516,1029.353149,1029.249268,1019.409729,1044.148804,1038.875732,1055.361206,1032.483032,1023.180054,1019.553406,1033.795776,1029.850952,1025.960327,1037.63208,1035.93811,30.64466095,25.28693581,29.5606842
2015/11/19 0:00,118.7761688,84.0100708,58.11232758,1046.743164,1042.440918,1041.579834,1027.236938,1044.46814,1048.760742,1040.753784,1026.320923,1048.408325,1046.097046,1031.272583,1030.662354,1030.307373,1020.354309,1042.919189,1040.024536,1060.212769,1031.39502,1029.43457,1020.049561,1034.450684,1031.769287,1026.395264,1038.341797,1035.707642,27.38260841,21.81510544,27.03056717
2015/11/19 1:00,116.5441284,80.73000336,58.25363159,1044.214722,1039.392578,1043.469849,1023.560242,1036.186401,1048.533447,1035.241821,1028.344116,1049.119995,1047.744385,1028.612183,1026.885498,1027.998535,1019.544312,1042.851685,1036.752563,1055.715088,1029.521973,1023.18457,1017.09375,1033.689697,1029.680664,1022.913818,1036.132568,1033.835693,30.96938133,24.80040932,29.33019829
2015/11/19 2:00,116.3807983,79.88047028,58.23276138,1046.380371,1040.847778,1045.072754,1025.353882,1037.309814,1047.623779,1037.381958,1030.078613,1049.185913,1049.217285,1029.777832,1026.98291,1028.56311,1020.44458,1042.962769,1038.435791,1056.224487,1030.087891,1023.078308,1019.395935,1032.704834,1031.964355,1025.667236,1037.70459,1033.066528,31.12566948,24.51926231,29.37055969
2015/11/19 3:00,116.4775696,80.87084198,57.9858284,1042.909546,1036.655151,1041.74353,1022.53949,1035.784302,1045.071777,1035.067627,1028.393188,1045.621338,1044.95752,1028.674072,1026.86377,1025.606567,1017.550293,1040.183838,1035.012085,1052.664795,1028.718018,1023.016052,1015.767029,1031.928589,1029.757813,1022.1026,1034.015991,1032.405518,29.84791183,24.19691849,27.91802025
2015/11/19 4:00,116.176178,80.64613342,57.73527527,1042.950562,1039.200195,1040.855957,1023.599792,1035.277954,1044.97644,1034.241089,1028.032104,1045.94873,1046.680786,1028.268311,1026.561646,1025.85144,1017.702515,1041.130737,1036.141479,1054.647461,1026.973877,1023.41687,1017.22168,1032.929321,1028.611084,1022.476196,1033.851807,1033.182251,30.97945595,24.58301544,28.69193077
2015/11/19 5:00,117.2197952,81.40688324,57.04173279,1041.781494,1036.451172,1039.38855,1022.511169,1035.777222,1045.557617,1034.077026,1025.30896,1044.844116,1044.452637,1026.969849,1024.546631,1024.844727,1015.910645,1039.522583,1033.570679,1053.493774,1026.614502,1022.572083,1015.1427,1030.314941,1027.062378,1021.120178,1032.544922,1031.245117,28.96290398,24.16832924,28.15678024
2015/11/19 6:00,116.2517548,79.70298767,57.53658295,1044.309204,1040.359619,1044.463135,1022.432129,1034.684937,1045.453979,1033.572144,1026.485718,1046.718384,1047.381104,1028.819336,1026.196167,1026.98291,1019.055542,1040.35083,1037.524536,1053.556763,1027.062622,1022.177612,1016.925842,1031.539795,1030.93689,1024.479248,1035.096436,1033.158569,29.99830246,23.14336777,28.46959114
2015/11/19 7:00,116.2318726,80.02725983,57.15282822,1045.186646,1040.384033,1044.425781,1023.124817,1035.557251,1046.18811,1035.701294,1029.005615,1047.154907,1047.974487,1030.065186,1027.884521,1026.860107,1018.084167,1043.626587,1036.732178,1055.65918,1029.292603,1024.559204,1018.065552,1033.001831,1030.143799,1024.840332,1037.108643,1035.253296,30.14883614,23.39570618,28.07297134
2015/11/19 8:00,117.387619,82.64367676,57.93950272,1042.190552,1036.90564,1039.260986,1022.775818,1036.074829,1045.190552,1033.375732,1026.000854,1045.928223,1045.263428,1027.112427,1025.685181,1024.949829,1015.744995,1040.31958,1035.316406,1052.594116,1026.496582,1022.737,1015.989685,1031.274536,1028.452515,1021.728271,1034.393066,1031.514893,29.26384163,25.2881031,28.90769386
2015/11/19 9:00,116.6231995,80.72047424,58.01189041,1043.974243,1039.337646,1043.590332,1023.385071,1034.813965,1047.225464,1033.668945,1027.927979,1047.289185,1047.4375,1028.971558,1027.127808,1025.954102,1018.258911,1041.433838,1037.424316,1054.8479,1028.942749,1024.023804,1017.801514,1033.23999,1029.946533,1023.724243,1035.223389,1033.249878,30.05654335,23.18297386,28.85426521
2015/11/19 10:00,116.6927872,81.3026886,58.9607811,1044.141846,1038.170776,1043.719482,1023.854065,1036.426147,1046.013916,1035.829834,1028.946411,1048.007446,1046.371826,1029.400024,1026.773682,1027.392334,1017.937256,1042.101074,1036.004639,1054.329224,1027.862671,1024.686279,1018.307556,1032.614502,1030.580566,1024.708862,1035.37915,1032.946411,29.46393013,25.10672379,29.50179672
2015/11/19 11:00,114.4491272,78.68090057,59.13518906,1045.900635,1044.820923,1049.910156,1025.144653,1036.21167,1048.970459,1036.215698,1032.893555,1049.88147,1051.310059,1033.112061,1030.68811,1030.102051,1020.600342,1047.232788,1038.031006,1055.958984,1031.880981,1026.546509,1019.895264,1035.304321,1032.817993,1027.695801,1038.536011,1036.587524,31.34461403,27.25622749,31.26839066
2015/11/19 12:00,116.910675,83.84356689,59.86765289,1042.635742,1039.532715,1040.534668,1023.574036,1038.254272,1046.347534,1035.171875,1026.556152,1047.099854,1044.555664,1028.195557,1025.956421,1025.982666,1017.407837,1041.116333,1035.403076,1054.105957,1026.85437,1024.032104,1017.536743,1032.179565,1029.210205,1022.66272,1035.037964,1035.184204,29.36521149,21.99964714,27.91290855
2015/11/19 13:00,118.4729614,83.99907684,58.66692352,1046.70813,1039.811035,1041.848267,1027.072754,1043.24231,1047.387451,1039.5,1027.744873,1048.988403,1047.905273,1030.631104,1028.290771,1028.143188,1019.461792,1043.616333,1038.560425,1058.400513,1030.256592,1028.440796,1020.679871,1033.943237,1031.873779,1024.672852,1041.088745,1036.528442,29.36426544,26.56489182,25.04118538
2015/11/19 14:00,118.3067398,84.0172348,58.5258255,1046.700562,1041.934937,1041.452271,1027.94165,1045.249634,1047.707397,1039.194824,1026.682251,1047.886597,1046.15564,1029.366089,1027.955688,1028.728516,1019.630127,1045.032593,1038.862305,1058.423828,1030.83667,1029.413696,1022.039795,1035.688232,1032.166016,1025.956543,1040.892944,1034.762939,27.76706314,22.28177261,27.07472801
2015/11/19 15:00,118.4717407,84.02295685,58.21060181,1046.153809,1041.810425,1039.990356,1027.340576,1043.675415,1046.81958,1040.328979,1027.569214,1047.047241,1047.609985,1029.634033,1028.234375,1028.872192,1020.825806,1043.454224,1040.272461,1060.312134,1031.285156,1029.467041,1022.968262,1034.97583,1031.94519,1026.124023,1040.75354,1035.865845,29.42914391,22.90273285,26.21613693
2015/11/19 16:00,118.4569168,84.01654053,57.87246704,1043.564819,1039.401611,1038.06897,1023.480286,1040.62207,1045.884888,1038.302002,1023.396179,1043.833862,1043.473267,1026.993652,1025.249023,1025.273193,1016.442871,1040.984863,1035.700684,1055.187622,1028.610718,1023.979248,1018.154236,1031.408813,1029.045898,1021.75354,1034.990479,1032.235596,26.33135986,22.27666664,27.60250664
2015/11/19 17:00,108.1642761,69.26262665,57.49113846,1055.075684,1067.338013,1065.004272,1038.162964,1051.709839,1061.564453,1043.775269,1049.508301,1067.059448,1062.570679,1048.077881,1044.50354,1040.990967,1034.591187,1057.05249,1058.27063,1067.651855,1046.32373,1030.936279,1037.782227,1050.156006,1039.075439,1036.722412,1057.914551,1049.797485,38.09106064,29.60560799,33.46853256
2015/11/19 18:00,118.6729431,84.01286316,57.82978821,1045.124023,1040.174438,1040.289551,1025.512695,1041.700562,1046.524048,1037.977783,1026.169678,1047.426025,1046.238037,1026.331177,1025.524048,1027.675293,1018.87793,1042.681885,1039.621338,1056.525391,1029.454834,1026.343872,1020.359497,1033.934692,1031.890747,1024.603882,1037.092773,1034.728149,28.01893997,21.61662292,25.94259644
2015/11/19 19:00,119.2806168,84.03617096,57.33256149,1046.813599,1041.506714,1040.243774,1027.378052,1044.547119,1047.92981,1040.89209,1026.175049,1047.168701,1046.541626,1029.035278,1027.14856,1026.832642,1019.111816,1042.937866,1039.064331,1058.975342,1030.800415,1028.886597,1022.076965,1033.911011,1032.188477,1023.565979,1039.221558,1035.367065,29.10157394,22.47617531,25.63598633
2015/11/19 20:00,118.5718842,83.68933868,57.54104996,1043.005005,1038.143433,1039.255371,1025.380493,1039.239624,1044.887695,1038.699951,1024.418457,1046.166016,1043.187988,1027.785156,1025.141846,1026.514526,1018.448364,1040.74707,1037.503906,1054.4198,1028.516968,1025.542358,1018.731628,1031.951904,1028.5896,1021.022095,1034.185669,1032.70752,29.79021645,24.71819878,27.30002785
2015/11/19 21:00,117.6504211,82.76249695,57.48158264,1044.145142,1038.601318,1040.468262,1023.542053,1037.1875,1048.039429,1036.141113,1028.361816,1046.000854,1045.817139,1028.534912,1027.35791,1024.176758,1017.088379,1041.831787,1037.496826,1055.190796,1029.883667,1023.192078,1018.88324,1032.872925,1027.994751,1021.373169,1035.903809,1034.421631,29.91703606,23.18459511,28.53760529
2015/11/19 22:00,116.6543655,80.0398941,57.36720276,1044.841675,1042.016113,1043.671997,1025.214478,1037.297363,1049.546875,1035.5802,1030.041504,1048.256348,1046.813843,1029.162476,1026.445313,1026.720093,1018.582397,1042.77417,1038.858887,1056.746216,1028.896606,1024.269165,1019.838806,1035.161987,1031.184937,1024.143188,1037.194702,1034.087646,31.67341232,23.69927025,30.81250763
2015/11/19 23:00,117.4674225,82.48466492,58.29458618,1043.239746,1036.394165,1041.364746,1023.007141,1037.492798,1045.455078,1033.742554,1026.395752,1044.896484,1044.238037,1027.592651,1024.167847,1025.010742,1016.235596,1039.573853,1036.113159,1053.96521,1028.018799,1022.981323,1015.33728,1031.025024,1028.160156,1021.842407,1033.703857,1031.775024,28.91522026,25.31718063,28.20020485
2015/11/20 0:00,116.1773376,80.37236023,58.64152908,1045.810059,1040.589233,1044.729126,1025.610962,1039.483398,1050.280762,1037.274414,1031.434448,1048.144287,1047.12854,1029.499878,1027.154663,1029.028809,1021.00354,1043.987183,1040.731445,1057.939819,1031.678955,1027.115601,1020.487976,1034.794067,1032.868774,1026.457642,1038.403442,1036.56604,30.32204437,24.33272934,26.47942162
2015/11/20 1:00,117.0120239,82.76702118,58.56177902,1042.547607,1038.500244,1039.174194,1023.489197,1036.900391,1046.198242,1034.269287,1027.836914,1047.698364,1044.182129,1026.77417,1024.341919,1026.080811,1017.187134,1041.960327,1037.07312,1054.458496,1028.637573,1024.576538,1018.316589,1033.559204,1030.778809,1022.421448,1035.136719,1033.070435,29.69761086,21.72807503,27.63982201
2015/11/20 2:00,117.1025696,82.07849121,57.88276291,1043.653931,1035.984497,1040.390625,1023.284729,1036.859497,1043.968262,1034.777222,1025.791748,1045.698608,1044.212158,1026.779419,1024.249512,1024.38501,1016.430847,1040.465088,1034.48584,1054.307739,1027.402832,1023.487366,1015.358643,1032.49939,1030.077393,1022.115601,1034.268799,1032.452637,30.41070366,24.59783554,29.25661278
2015/11/20 3:00,116.7744751,81.85862732,58.60867691,1045.315552,1038.327393,1042.284302,1024.213989,1037.923706,1046.52771,1035.80835,1026.371582,1046.322388,1045.402222,1025.887207,1026.419434,1026.217041,1017.633667,1042.552734,1036.530762,1053.632202,1027.233765,1025.112061,1017.970337,1034.045776,1029.464966,1024.509644,1035.798584,1033.810059,30.18341064,23.69173241,27.63448334
2015/11/20 4:00,116.500061,81.28436279,58.53005219,1045.738892,1041.364258,1044.740845,1026.452393,1040.473999,1048.465576,1035.742065,1029.368042,1048.687744,1047.538818,1029.5177,1026.944336,1029.082642,1019.985168,1045.206055,1038.690674,1057.098145,1030.915161,1028.109619,1021.050293,1034.016724,1031.109741,1027.716675,1037.520142,1035.385986,29.69465256,21.91927338,28.99311638
2015/11/20 5:00,116.0126038,80.58898926,58.47075653,1043.214966,1040.371704,1042.763184,1023.734009,1035.604858,1047.027588,1034.162109,1028.136475,1047.434937,1046.861572,1029.805176,1026.724976,1025.964478,1019.233643,1042.139404,1037.367432,1055.26123,1029.947266,1024.009155,1017.046265,1033.984497,1030.985107,1025.378418,1036.822266,1034.615479,28.28160477,23.43839836,26.07156372
2015/11/20 6:00,117.1456909,82.63707733,58.34194565,1042.721924,1036.31604,1041.759155,1024.072754,1038.246094,1045.03418,1034.729248,1025.821289,1045.53479,1045.123413,1027.268555,1025.802856,1025.841919,1016.114807,1040.720947,1035.97644,1054.108276,1028.49292,1024.720215,1018.325806,1030.84082,1028.412231,1022.132019,1033.910156,1032.924805,28.00263023,22.29422951,27.67142296
2015/11/20 7:00,117.1475601,82.18274689,58.07342911,1043.048706,1037.724731,1041.563599,1024.471436,1037.337524,1047.633789,1035.493164,1026.699341,1047.335693,1044.775146,1029.144897,1026.272827,1026.565552,1018.865417,1041.769897,1036.540771,1056.432983,1029.765747,1023.722839,1018.26709,1033.609741,1031.016113,1023.13501,1035.68335,1034.276367,29.72083282,24.30161858,29.04398537
2015/11/20 8:00,114.6144104,77.68988037,60.00477219,1045.806519,1046.61499,1048.300903,1026.011108,1036.539307,1049.898315,1034.00647,1033.003784,1050.728882,1051.304321,1033.475098,1030.685669,1031.042358,1021.680115,1044.678345,1037.583252,1054.195557,1031.201416,1023.692078,1020.315186,1036.739258,1033.266357,1024.932007,1041.327881,1037.213379,31.24841499,26.96841621,29.03300858
2015/11/20 9:00,116.7349701,81.87884521,59.18466949,1044.517822,1036.73938,1043.194336,1023.410583,1037.557373,1047.21875,1035.391113,1027.234131,1047.571045,1045.150879,1029.116821,1025.265381,1025.669189,1017.81189,1043.932495,1036.227661,1054.909912,1028.753052,1025.688232,1018.153625,1033.758179,1031.346191,1022.202515,1034.958252,1034.382813,31.34432793,25.64675522,29.20551491
2015/11/20 10:00,117.1195526,82.94281006,60.33824158,1043.073608,1036.750488,1041.090088,1023.462463,1037.353394,1045.456909,1034.54834,1025.921753,1045.329834,1044.727295,1027.99707,1026.038208,1024.180664,1017.638489,1041.123779,1035.306763,1055.35791,1029.422363,1023.785889,1018.77356,1032.341553,1029.824585,1021.380432,1033.985229,1034.276978,30.53446007,22.12061501,27.33462334
2015/11/20 11:00,114.1235809,79.83042908,61.42664337,1050.186768,1045.447266,1049.758545,1028.265625,1038.466187,1053.27832,1039.116943,1034.925293,1052.450806,1053.04248,1033.333008,1030.736816,1033.311157,1021.369934,1049.005981,1042.508789,1058.999634,1032.397705,1027.755493,1023.036194,1038.863037,1034.46228,1030.958618,1038.693481,1037.970947,32.09344864,27.56746101,31.26894951
2015/11/20 12:00,116.1999512,84.00848389,62.6963768,1046.825928,1041.655762,1046.869385,1027.949951,1042.044678,1050.557617,1039.596802,1031.903687,1050.315552,1049.468018,1031.687988,1031.511841,1030.646973,1022.740662,1046.537109,1041.170654,1060.383545,1032.672974,1027.763062,1021.296387,1037.307617,1034.269897,1027.609863,1039.838623,1038.016235,29.58316612,23.03848839,29.43374062
2015/11/20 13:00,115.7154236,84.03381348,62.94389343,1049.220215,1044.541748,1046.067017,1028.732178,1043.226318,1051.528442,1041.643921,1031.070313,1050.33728,1050.107544,1031.720581,1029.991089,1033.298828,1024.093018,1046.832031,1041.864746,1060.737183,1036.041138,1030.235229,1022.178894,1036.390625,1034.984863,1028.996948,1038.768433,1038.273315,28.16807175,22.44004822,28.96530724
2015/11/20 14:00,115.8227539,84.02908325,64.01896667,1050.180908,1044.054688,1047.447876,1030.766724,1043.703003,1052.508301,1041.548828,1034.717285,1053.288696,1051.685791,1033.874634,1031.467285,1032.444824,1023.661804,1047.766357,1043.214478,1063.234009,1034.309326,1030.670654,1024.04541,1039.531128,1037.393677,1029.824707,1041.755249,1038.501587,30.53644562,23.45965767,28.57938957
2015/11/20 15:00,115.6903381,84.02645874,63.58155823,1048.72168,1043.542847,1047.397217,1031.3479,1044.638062,1051.996094,1041.820801,1035.169678,1053.144287,1052.170166,1033.32312,1032.493652,1032.010864,1022.854126,1049.203735,1041.538818,1061.62146,1034.693848,1031.447632,1023.240845,1038.864624,1036.349243,1029.3479,1041.553467,1040.301025,30.60071945,23.31126595,29.41498184
2015/11/20 16:00,116.0211792,84.02295685,63.79166412,1048.571777,1045.708374,1048.715454,1030.386597,1044.141357,1052.492554,1042.616333,1031.773315,1052.525391,1051.702148,1034.916382,1031.547974,1031.459473,1023.437317,1048.390015,1042.360962,1060.022217,1034.820679,1031.725342,1024.268066,1040.157593,1035.171265,1030.473877,1041.970337,1039.437134,31.40006065,23.32619476,28.61434746
